run_id,group_id,dataset,model,imr,seed_alias,log_file,original_log_sha256,redacted_log_sha256,original_line_count,retained_original_line_count,sanitized_line_count,removed_line_count,epoch_summary_count,final_best_epoch,final_acc_pct,final_wf1_pct,best_report_acc,best_report_weighted_f1,best_report_support,best_report_matches_final_scalars_4dp,source_status,process_return_code
G26-seed2,G26,CMU-MOSEI,MMGCN+AMBER,"(0.3,0.7,0.5)",seed2,run_logs/G26/G26-seed2.log,21a096c163dd66b2070e9c6fa340928a0f9d9f0ea2229103de5e2e6a634a3cc4,fbf468ef3dac54655634d3714ba633c95a105cfefe1fd707f4bd4d68b7a41a5f,5356,171,2,5183,18,7,80.24215740231149,79.62696875248663,0.8024,0.7963,3634,True,ok,3221226505
G26-seed3,G26,CMU-MOSEI,MMGCN+AMBER,"(0.3,0.7,0.5)",seed3,run_logs/G26/G26-seed3.log,1c753c8036db368712aceb0340e4722456b4e56d4a384904968c3c6ca976587f,2e8484dddf7a39430754cabfe6f2c9d4b780f5099bd188a9daeaf372bb2cdcea,5940,187,2,5751,20,9,80.15960374243258,79.69434153272378,0.8016,0.7969,3634,True,ok,3221226505
G26-seed4,G26,CMU-MOSEI,MMGCN+AMBER,"(0.3,0.7,0.5)",seed4,run_logs/G26/G26-seed4.log,b9f4cdea704029dd2a6a71b97ab25c7c131fa4ae3593659fb2fae6ebd2f81748,2b52e992aeaa3b2bf15118510ea60939f40a037cad1abb6d9a38ef1ba052746e,5064,163,2,4899,17,6,80.21463951568519,80.15339625179114,0.8021,0.8015,3634,True,ok,3221226505
G26-seed5,G26,CMU-MOSEI,MMGCN+AMBER,"(0.3,0.7,0.5)",seed5,run_logs/G26/G26-seed5.log,ad471174162090e6a4f5ba32f1e8d4c0256ecee7c51bd1631633c78a95f69ba7,45ef47e8ec8cf76c1aa7f32dffde1eb96026c3a0c242f0d8c5b0990123987488,6524,203,2,6319,22,11,80.54485415520088,79.83727932019139,0.8054,0.7984,3634,True,ok,3221226505
G27-seed1,G27,CMU-MOSEI,MMGCN+AMBER,"(0.5,0.3,0.7)",seed1,run_logs/G27/G27-seed1.log,a59dedef36a475b1a3873fd84f99cff42fc75a80d0da42f2fd3a860710934175,c82268c41b6c1d7bba56fa8c357496444633e4af617e065a331255049155e02a,6524,203,2,6319,22,11,85.03026967528893,84.8941582751456,0.8503,0.8489,3634,True,ok,3221226505
G27-seed2,G27,CMU-MOSEI,MMGCN+AMBER,"(0.5,0.3,0.7)",seed2,run_logs/G27/G27-seed2.log,31abf1a1192d1c88200d54035cb1fcddfc2c7f247d001b417c4d2f0b69089be5,a952d05745dcf82759225c84eceb3c5d696cd768147eea56ec1b8f2d2f86d438,4481,147,2,4332,15,4,84.64501926252063,84.57273387727,0.8465,0.8457,3634,True,ok,3221226505
G27-seed3,G27,CMU-MOSEI,MMGCN+AMBER,"(0.5,0.3,0.7)",seed3,run_logs/G27/G27-seed3.log,6b5dfdd613f14c2931e8fb21c750a8acf212ebcdffcb32d1b539a2fc947d10a0,a9734f890a1c368261fb7f1990b04432e498a51644770af4ea0d5b948f7c91c4,3896,131,2,3763,13,2,85.16785910842047,84.99644159286377,0.8517,0.85,3634,True,ok,3221226505
G27-seed4,G27,CMU-MOSEI,MMGCN+AMBER,"(0.5,0.3,0.7)",seed4,run_logs/G27/G27-seed4.log,a4fc8de7791581cf2ecda6c2a5104c3349cbbde6d962938436e001b9334bad18,69cdcfb073cf26772d965aaefb805ffb874130da2e2ce5ea381f1ef45824695d,6232,195,2,6035,21,10,85.08530544854155,85.06687945854475,0.8509,0.8507,3634,True,ok,3221226505
G27-seed5,G27,CMU-MOSEI,MMGCN+AMBER,"(0.5,0.3,0.7)",seed5,run_logs/G27/G27-seed5.log,54ab8ea18ead0c6b288652615e7914a632c3ae0064748486745c1ed90fd185c6,6999aa303c7da0b771e5f65a6bba641fd8f423fa195d8a4e8d42d82708d3759d,5064,163,2,4899,17,6,85.11282333516786,84.83471281418035,0.8511,0.8483,3634,True,ok,3221226505
G28-seed1,G28,CMU-MOSEI,MMGCN+AMBER,"(0.5,0.7,0.3)",seed1,run_logs/G28/G28-seed1.log,60cfda3d1643082656fd9ecc995acc78ad1234f6cfc5b1deafcc0c566cca640e,620afceb0e18db8dba71f69cc8163be237c0965c0ed32a8534fe9ed1029d8da3,5356,171,2,5183,18,7,79.71931755641167,79.64977367796081,0.7972,0.7965,3634,True,ok,3221226505
G28-seed2,G28,CMU-MOSEI,MMGCN+AMBER,"(0.5,0.7,0.3)",seed2,run_logs/G28/G28-seed2.log,27e91319e0a59f8936b777b53e6e291eb0f6cd51fd2366c4bd6e7febac8db73a,96b70b7b1372ba8c4368afbe339383d3d066ee7ea0cf3e2c3144bbcaeec67d71,6817,211,2,6604,23,12,79.66428178315905,79.4126762075666,0.7966,0.7941,3634,True,ok,3221226505
G28-seed3,G28,CMU-MOSEI,MMGCN+AMBER,"(0.5,0.7,0.3)",seed3,run_logs/G28/G28-seed3.log,33b77caac6b1d6a89d3f5e59a9922f69c657ffd48dcfbd10d6bfbec53be01d7e,14694a5c959f66dbd0b8feed0fa58da2d224afb57e67a3c068ff02a64d4b6bff,4772,155,2,4615,16,5,80.9851403412218,80.71811838695099,0.8099,0.8072,3634,True,ok,3221226505
G28-seed4,G28,CMU-MOSEI,MMGCN+AMBER,"(0.5,0.7,0.3)",seed4,run_logs/G28/G28-seed4.log,3c5d4fdaf3cdb9ced6b4d81a6451b8f348ee7ac2e2f511d8a4c1024a788fb788,8d27b57fa52adcb59a8ca05196ea7810c8ea79064d5c62c421c854e54c0ffc18,5064,163,2,4899,17,6,80.15960374243258,80.03283615837856,0.8016,0.8003,3634,True,ok,3221226505
G28-seed5,G28,CMU-MOSEI,MMGCN+AMBER,"(0.5,0.7,0.3)",seed5,run_logs/G28/G28-seed5.log,6d1a98164aad15ce98172df951addf282865695b3fee503d8c344594c2d4c479,f082128cfc814e22c99741e05a6ee4e931f03ada12fcc638d57e0866797fc5e5,6232,195,2,6035,21,10,80.48981838194827,79.95288775975929,0.8049,0.7995,3634,True,ok,3221226505
G29-seed1,G29,CMU-MOSEI,MMGCN+AMBER,"(0.7,0.3,0.5)",seed1,run_logs/G29/G29-seed1.log,c04d4b098a7e105316d263192de059ad57a9d8b6ffb2ea061cf0a6e523cb0c51,3eed0bf20e65d2b011b687896feab0e56a984dfe3d7ac06d8a6382323edea445,7984,243,2,7739,27,16,85.00275178866264,84.84740440124821,0.85,0.8485,3634,True,ok,3221226505
G29-seed2,G29,CMU-MOSEI,MMGCN+AMBER,"(0.7,0.3,0.5)",seed2,run_logs/G29/G29-seed2.log,bae10f396fb68e9cb0034b9a4c47fd6093d767cea472c539f29cee1ddcb7c43e,f2362fd5ba2d8b1b6dbea542b0e82e3de3861a064627bb04632e6b60208da759,7400,227,2,7171,25,14,84.75509080902587,84.58657151762719,0.8476,0.8459,3634,True,ok,3221226505
G29-seed3,G29,CMU-MOSEI,MMGCN+AMBER,"(0.7,0.3,0.5)",seed3,run_logs/G29/G29-seed3.log,cd848d6054d445eec40e152dcd30e1ae185daae304c26d7d622c47d04d357955,b10de767704ec3819b52fa75e681153d838dfaeced450762d4d14645862ad79c,5648,179,2,5467,19,8,84.8651623555311,84.70088365560864,0.8487,0.847,3634,True,ok,3221226505
G29-seed4,G29,CMU-MOSEI,MMGCN+AMBER,"(0.7,0.3,0.5)",seed4,run_logs/G29/G29-seed4.log,298f11716e9a8eb0b0f24a1fd3093e19a9dab94a22e6dc7b6aeebed5dba5c57d,0aa160372e1bf1ae000e7536900bd312de6dc9c22be294eeafc3ac5bdb6c2ba6,4480,147,2,4331,15,4,84.67253714914695,84.63767564146404,0.8467,0.8464,3634,True,ok,3221226505
G29-seed5,G29,CMU-MOSEI,MMGCN+AMBER,"(0.7,0.3,0.5)",seed5,run_logs/G29/G29-seed5.log,328cdd4a52ffc62dd537a0a17eac14277c7fbd7ff10253f11c550d9f45c11356,e2b3efb0e8dd8e0042f14d2cb03eb836a1809c466c6a02ebefc376bf9e2519f6,6816,211,2,6603,23,12,85.03026967528893,84.94134933573616,0.8503,0.8494,3634,True,ok,3221226505
G30-seed1,G30,CMU-MOSEI,MMGCN+AMBER,"(0.7,0.5,0.3)",seed1,run_logs/G30/G30-seed1.log,8e3582c9646b897fc07740e6cfb9877551db7b81ca12f34c1a8429912e93de86,1c8f6cd329c50d85bbc535b163f975ccf9fc8f5b865e950231dcf38757cb220c,5065,163,2,4900,17,6,82.96642817831591,82.81644591943214,0.8297,0.8282,3634,True,ok,3221226505
G30-seed2,G30,CMU-MOSEI,MMGCN+AMBER,"(0.7,0.5,0.3)",seed2,run_logs/G30/G30-seed2.log,ebb901fc41758ae72fd48d9b4a2254366472694b766a376375fc406147c2f4be,a1fe186fcad7ec657d7ac4fe3ba2a3258f64205484498aff37d724a3eb13d15f,6232,195,2,6035,21,10,83.02146395156852,82.82179976113245,0.8302,0.8282,3634,True,ok,3221226505
G30-seed3,G30,CMU-MOSEI,MMGCN+AMBER,"(0.7,0.5,0.3)",seed3,run_logs/G30/G30-seed3.log,c37749346a640826771d5b39b60437570eee5edf6feeabbfeffad95e8b06c48b,80eafc84b787da718763efaecbacfdc686c340699ee5961a95125c61bdf296ad,4773,155,2,4616,16,5,82.47110621904238,82.45082855919658,0.8247,0.8245,3634,True,ok,3221226505
G30-seed4,G30,CMU-MOSEI,MMGCN+AMBER,"(0.7,0.5,0.3)",seed4,run_logs/G30/G30-seed4.log,f2e22d4795ac864c1e3a00f7bad9c55f31601e5f6ac85b3aeed05b9d6d46ccfd,28be3e10de83caab8a2d102402fffb6c219f7c2c0cd8b79bb42a47780546022a,5064,163,2,4899,17,6,83.26912493120528,83.12340379253746,0.8327,0.8312,3634,True,ok,3221226505
G30-seed5,G30,CMU-MOSEI,MMGCN+AMBER,"(0.7,0.5,0.3)",seed5,run_logs/G30/G30-seed5.log,c98a1a62e764762b6c8ff7398f9be6533bca972e787f79ff37b16523a8c0aba1,2979be170fba8ed4ad66d81315794b45db7facb7997e99d39b3a353953e27464,5065,163,2,4900,17,6,83.15905338470006,82.80301157449988,0.8316,0.828,3634,True,ok,3221226505
G31-seed1,G31,CMU-MOSEI,MM-DFN+AMBER,"(0.3,0.5,0.7)",seed1,run_logs/G31/G31-seed1.log,f8a0d950cabc02d10e17cbfbc571109b223feef22002e5bab09e3bb910116b16,203c1c90a7d83a884120967536237cc0a9f490b66b5cfc84c943593239db8024,5659,179,2,5478,19,8,82.9389102916896,82.7903130779165,0.8294,0.8279,3634,True,ok,3221226505
G31-seed2,G31,CMU-MOSEI,MM-DFN+AMBER,"(0.3,0.5,0.7)",seed2,run_logs/G31/G31-seed2.log,3f6bf61b75d7a3cb7f0450d226c0c0c18160a0b55c001a6171280af341d49661,8cee06e53031371475082227f149397a404d032499cb464e70b5b53820476e3a,5367,171,2,5194,18,7,82.44358833241607,82.47205494052804,0.8244,0.8247,3634,True,ok,3221226505
G31-seed3,G31,CMU-MOSEI,MM-DFN+AMBER,"(0.3,0.5,0.7)",seed3,run_logs/G31/G31-seed3.log,c17c12b5ddbdb9fc580571c39520ce17fce08c21a8dc5e4e03af1aae496d5d66,738bd5930102a1f3d4de44f773c474cb21f2c7168973073de41dfe1a878a05a9,5659,179,2,5478,19,8,82.9389102916896,82.93371699078614,0.8294,0.8293,3634,True,ok,3221226505
G31-seed4,G31,CMU-MOSEI,MM-DFN+AMBER,"(0.3,0.5,0.7)",seed4,run_logs/G31/G31-seed4.log,3591caaba66029e7d511187e602e76183a5e24c0fa631b5adf5efa1add067135,459c7b55cdab1cbd1e4b9af73bc36a8176fddea9b9461a3fe5629f9a0a118d6f,7996,243,2,7751,27,16,82.82883874518437,82.75393033324255,0.8283,0.8275,3634,True,ok,3221226505
G31-seed5,G31,CMU-MOSEI,MM-DFN+AMBER,"(0.3,0.5,0.7)",seed5,run_logs/G31/G31-seed5.log,74be0e398d7eea046d05529961836215a64894515ddd19f9fbd9f232ebc4a7e3,a67838aa0b39530a1758f0628f4d46f4c2cd7386b8dd673bd3daade7b119eb28,6827,211,2,6614,23,12,82.6086956521739,82.64676668876949,0.8261,0.8265,3634,True,ok,3221226505
G32-seed1,G32,CMU-MOSEI,MM-DFN+AMBER,"(0.3,0.7,0.5)",seed1,run_logs/G32/G32-seed1.log,91019d084602bba9107ed7aa90bd799b4867af22ea4b527bb47469afceafd9f0,fbbccaf399f1cf16abbc38bc000ee3a759c810d8013f516f01ca284e9bd30d78,4200,139,2,4059,14,3,79.63676389653274,79.33995773192196,0.7964,0.7934,3634,True,ok,3221226505
G32-seed2,G32,CMU-MOSEI,MM-DFN+AMBER,"(0.3,0.7,0.5)",seed2,run_logs/G32/G32-seed2.log,2fc7992ed1370d762f2cdc3921c34a1f00175fbb42e1bdcf6d830d0be3e53571,cbaaceb8a77a4e903bc6356453d49bbd4cb010fb34a3892ca347cb0b110e6fc6,5367,171,2,5194,18,7,79.60924600990644,79.32721860286719,0.7961,0.7933,3634,True,ok,3221226505
G32-seed3,G32,CMU-MOSEI,MM-DFN+AMBER,"(0.3,0.7,0.5)",seed3,run_logs/G32/G32-seed3.log,9bbf5465b3982bd2065cf298a3de16acb0a9e427e345c7fb12b95f393f5ab488,a46bd0227ec423bfbd83cd419b3f941203abb6b236b8318337b3d64b43b0a2c5,5367,171,2,5194,18,7,79.93946064942212,79.49847350704935,0.7994,0.795,3634,True,ok,3221226505
G32-seed4,G32,CMU-MOSEI,MM-DFN+AMBER,"(0.3,0.7,0.5)",seed4,run_logs/G32/G32-seed4.log,4d8fcf6c32be04309ba4de71922a2b86e3a07718bef6f6b614e016217bb7ac0a,105d19733e1de72734edcc4c6afeb1a7dc619e5e1954945af8da7b97a2bd3727,5076,163,2,4911,17,6,80.10456796917997,79.82095270276646,0.801,0.7982,3634,True,ok,3221226505
G32-seed5,G32,CMU-MOSEI,MM-DFN+AMBER,"(0.3,0.7,0.5)",seed5,run_logs/G32/G32-seed5.log,9c019e91d181a5dfb1c26e1ba1e897ba1f5a3a8cf8cee75136433d7bd2ecb5e0,3e620a0571a0d99b92b355606ef6a4eab1a1e60abb904d79b2853a984765a02e,5075,163,2,4910,17,6,79.82938910291689,79.47097858336119,0.7983,0.7947,3634,True,ok,3221226505
G33-seed1,G33,CMU-MOSEI,MM-DFN+AMBER,"(0.5,0.3,0.7)",seed1,run_logs/G33/G33-seed1.log,2f262687d0e9d292d02cf193058545683d5b3b6f3588c527c5128e407d4f2a66,8dfc08f5b750ed6106b2bc2aa4cf23b825b15566a54edae1b5fd9e32b19c30eb,7411,227,2,7182,25,14,84.81012658227847,84.64827306265353,0.8481,0.8465,3634,True,ok,3221226505
G33-seed2,G33,CMU-MOSEI,MM-DFN+AMBER,"(0.5,0.3,0.7)",seed2,run_logs/G33/G33-seed2.log,8804675518cda185d8e7acec37365124be5f441641008d68fe778e0cb7b0ebd0,387e5af09ce45795d84582e91002d07cca86ca6e785e612de8d1e814c7136121,6243,195,2,6046,21,10,84.75509080902587,84.7116868303609,0.8476,0.8471,3634,True,ok,3221226505
G33-seed3,G33,CMU-MOSEI,MM-DFN+AMBER,"(0.5,0.3,0.7)",seed3,run_logs/G33/G33-seed3.log,2a99cd48067e5e23da5918a7ba25bce3b4330d4e76217dab3d81466217948749,03a30a534dab727be1c95cd223021e19b47dc24d94c5e484ecc04c6c0b6746d6,7995,243,2,7750,27,16,84.8926802421574,84.87757064816694,0.8489,0.8488,3634,True,ok,3221226505
G33-seed4,G33,CMU-MOSEI,MM-DFN+AMBER,"(0.5,0.3,0.7)",seed4,run_logs/G33/G33-seed4.log,8e04d9c770737948baa330548e46165b2e1a0b4b4917777bc25476bab44c35f1,c823950d3bd6a3e6a85a8de86d4901fa565a73b31a2c3e3bb1e46c3c600f9a33,6243,195,2,6046,21,10,84.8651623555311,84.84407634611591,0.8487,0.8484,3634,True,ok,3221226505
G33-seed5,G33,CMU-MOSEI,MM-DFN+AMBER,"(0.5,0.3,0.7)",seed5,run_logs/G33/G33-seed5.log,f46c1b07aa51198c137cab0afab680b1f1851b4241db4ada20583b1d71c6bc8d,bf25c7d55dce5997823a4094514e1409b4c28bb346728e691635d3350e54e66e,7703,235,2,7466,26,15,84.72757292239956,84.54174547375969,0.8473,0.8454,3634,True,ok,3221226505
G34-seed1,G34,CMU-MOSEI,MM-DFN+AMBER,"(0.5,0.7,0.3)",seed1,run_logs/G34/G34-seed1.log,befb2e79e731c50c8da7f5be7817ecb2d64d20b31a67685500ade9b30499eb74,52c989104639394fa1ee287f20407b166239baa3f23a72df8d2c57f430904f01,6828,211,2,6615,23,12,79.71931755641167,79.56746045866839,0.7972,0.7957,3634,True,ok,3221226505
G34-seed2,G34,CMU-MOSEI,MM-DFN+AMBER,"(0.5,0.7,0.3)",seed2,run_logs/G34/G34-seed2.log,f6b84d5763e177d9423e78fdc0249af74deb07ad0b6d96782fa8e7872a402fa7,fa746cd1dc23e3253aac4bdac4e76327cc8931b0616b269474d28cd21caf22f6,5367,171,2,5194,18,7,80.21463951568519,79.52934343767487,0.8021,0.7953,3634,True,ok,3221226505
G34-seed3,G34,CMU-MOSEI,MM-DFN+AMBER,"(0.5,0.7,0.3)",seed3,run_logs/G34/G34-seed3.log,f4a10ae21b2ed3cec98026499e3d0d98438242f4fa9cecb01aa380a01bb61fa4,a456eff9a95d26b48f39dcfc76b1e7a9ee8404d66c1e0e665a237eb60782c866,5367,171,2,5194,18,7,79.63676389653274,79.5548962893606,0.7964,0.7955,3634,True,ok,3221226505
G34-seed4,G34,CMU-MOSEI,MM-DFN+AMBER,"(0.5,0.7,0.3)",seed4,run_logs/G34/G34-seed4.log,264a5c2710bae989ba72315740bd89b9aaca67f27a5b02e5d19de162087f450a,80de7850141a1a9e76a7501380ed39772570e86a00ea272c561789eb1db8ae64,6243,195,2,6046,21,10,79.69179966978535,79.48743334662775,0.7969,0.7949,3634,True,ok,3221226505
G34-seed5,G34,CMU-MOSEI,MM-DFN+AMBER,"(0.5,0.7,0.3)",seed5,run_logs/G34/G34-seed5.log,a8d0b3122ea36b20991e1fc1facffe5b0f66b16a4359710063647feb0774ca6b,f2952177491472abb757fe36798b3b8fea84273959e4216af5b8a6dee228a765,7411,227,2,7182,25,14,79.8569069895432,79.62614461320237,0.7986,0.7963,3634,True,ok,3221226505
G35-seed1,G35,CMU-MOSEI,MM-DFN+AMBER,"(0.7,0.3,0.5)",seed1,run_logs/G35/G35-seed1.log,c48e6cfcf04290c50e393049990afc009a7555844016b6b1e5789227cfad1c2d,f15dfbcac789212187b14d5966bef68403f273f28095fd7a0f177c44acdb2d4d,6536,203,2,6331,22,11,84.70005503577325,84.6091732181421,0.847,0.8461,3634,True,ok,3221226505
G35-seed2,G35,CMU-MOSEI,MM-DFN+AMBER,"(0.7,0.3,0.5)",seed2,run_logs/G35/G35-seed2.log,123501482ca910019cc7e5ddccdf1ab05d02d9aeacf974c6c7a55d9b26be7b88,b9f7a035d07f6135bb08a0054ce2b08a96439ea8e45694a44e63cddd6e00cc28,5659,179,2,5478,19,8,85.05778756191525,84.89708782940556,0.8506,0.849,3634,True,ok,3221226505
G35-seed3,G35,CMU-MOSEI,MM-DFN+AMBER,"(0.7,0.3,0.5)",seed3,run_logs/G35/G35-seed3.log,a3b38a3bd54a43117847821e57b140bd49f91465a51e97f347b7c3ed664f4e4f,48a203a33f732b284096ec78cdf1a3882e5941d6ba5d284f22bc01726775d6b9,4784,155,2,4627,16,5,84.97523390203632,84.81811723139526,0.8498,0.8482,3634,True,ok,3221226505
G35-seed4,G35,CMU-MOSEI,MM-DFN+AMBER,"(0.7,0.3,0.5)",seed4,run_logs/G35/G35-seed4.log,d5f1670ed3428563c422eca98eda252453ab03617dd3c2bcee5b3e838d565d43,546308fa35b70f59212ca298bd1fdfba6875ef2993b01914b23b72111f5ef049,6535,203,2,6330,22,11,84.70005503577325,84.64114310263935,0.847,0.8464,3634,True,ok,3221226505
G35-seed5,G35,CMU-MOSEI,MM-DFN+AMBER,"(0.7,0.3,0.5)",seed5,run_logs/G35/G35-seed5.log,1725c51fbf9a2aab1fa85b49dce4eaf9b5356cc716d5626df0de0e724b6b3c51,8f191e78093c5e4a1d27102c86a1c0f635a497b455ee166b843556a6c8e5c0fa,4491,147,2,4342,15,4,85.38800220143094,85.28398672513318,0.8539,0.8528,3634,True,ok,3221226505
G36-seed1,G36,CMU-MOSEI,MM-DFN+AMBER,"(0.7,0.5,0.3)",seed1,run_logs/G36/G36-seed1.log,df6a0086a07d0d3eeb70893761f382c1578740d0c0e1835a68ec1b51c9feda1c,8cbb3f3b1c501c8a8b960ee1f8042e337fde99f1fd0e8111d73ec7482280d827,7411,227,2,7182,25,14,82.27848101265823,82.18577721982109,0.8228,0.8219,3634,True,ok,3221226505
G36-seed2,G36,CMU-MOSEI,MM-DFN+AMBER,"(0.7,0.5,0.3)",seed2,run_logs/G36/G36-seed2.log,b98231621cd9cd3874327d5d775a110504b1a0c161bfc5a1926c548236eff69d,c848539f8755f0df4da5b5af3938e3e4b09d9af3e1dadbaa9c0017078a81da61,5951,187,2,5762,20,9,82.19592735277931,82.21837346556603,0.822,0.8222,3634,True,ok,3221226505
G36-seed3,G36,CMU-MOSEI,MM-DFN+AMBER,"(0.7,0.5,0.3)",seed3,run_logs/G36/G36-seed3.log,bca57a4f074e1bfa40eb92101d741c06fcc2ece45d4ae6966a9e1588f51b8be3,debad7a171a3a7f9f72bb81dfeab6d7f84d1e381c0ac19052e1c1ddbd7bbef2d,4784,155,2,4627,16,5,82.85635663181068,82.64071543958673,0.8286,0.8264,3634,True,ok,3221226505
G36-seed4,G36,CMU-MOSEI,MM-DFN+AMBER,"(0.7,0.5,0.3)",seed4,run_logs/G36/G36-seed4.log,2e3bdb060226a668a9773db6316076497fe6384a9ee47feb0254f36bac6f3627,2f3f7bf87edd062fb8d2b569db105313d41009abb4b20e6aaec6866ade21b3d9,5075,163,2,4910,17,6,83.81948266373142,83.66924653719529,0.8382,0.8367,3634,True,ok,3221226505
G36-seed5,G36,CMU-MOSEI,MM-DFN+AMBER,"(0.7,0.5,0.3)",seed5,run_logs/G36/G36-seed5.log,1b63cb0b4c87801d7ae943f01c7e23ce972539277b18d981c349235481cfebdf,bfaca22d24c2c13896cc1bca21bd8f3c5a503af82531be302ddf759e1841cb26,4491,147,2,4342,15,4,83.13153549807375,82.68483652048351,0.8313,0.8268,3634,True,ok,3221226505
